LOT_NO,작업일,작업일_최신,양품수량,불량수량,총수량,불량률,건조로_온도_1_Zone_mean,건조로_온도_1_Zone_std,건조로_온도_1_Zone_max,건조로_온도_1_Zone_min,건조로_온도_1_Zone_range,건조로_온도_2_Zone_mean,건조로_온도_2_Zone_std,건조로_온도_2_Zone_max,건조로_온도_2_Zone_min,건조로_온도_2_Zone_range,소입로_온도_1_Zone_mean,소입로_온도_1_Zone_std,소입로_온도_1_Zone_max,소입로_온도_1_Zone_min,소입로_온도_1_Zone_range,소입로_온도_2_Zone_mean,소입로_온도_2_Zone_std,소입로_온도_2_Zone_max,소입로_온도_2_Zone_min,소입로_온도_2_Zone_range,소입로_온도_3_Zone_mean,소입로_온도_3_Zone_std,소입로_온도_3_Zone_max,소입로_온도_3_Zone_min,소입로_온도_3_Zone_range,소입로_온도_4_Zone_mean,소입로_온도_4_Zone_std,소입로_온도_4_Zone_max,소입로_온도_4_Zone_min,소입로_온도_4_Zone_range,소입로_CP_값_mean,소입로_CP_값_std,소입로_CP_값_max,소입로_CP_값_min,소입로_CP_값_range,솔트조_온도_1_Zone_mean,솔트조_온도_1_Zone_std,솔트조_온도_1_Zone_max,솔트조_온도_1_Zone_min,솔트조_온도_1_Zone_range,솔트조_온도_2_Zone_mean,솔트조_온도_2_Zone_std,솔트조_온도_2_Zone_max,솔트조_온도_2_Zone_min,솔트조_온도_2_Zone_range,솔트_컨베이어_온도_1_Zone_mean,솔트_컨베이어_온도_1_Zone_std,솔트_컨베이어_온도_2_Zone_mean,솔트_컨베이어_온도_2_Zone_std,세정기_mean,세정기_std
HZE02,2022.5.5,2022.5.6 7:14,40000,7,40007,0.000174969,100.027868,0.356892458,101.801,99.0323,2.7687,100.0349228,0.340685097,101.402,98.1613,3.2407,858.8587475,4.263385972,875.426,844.498,30.928,859.9989908,0.535735418,862.065,857.792,4.273,859.9957389,0.300134642,861.205,859.066,2.139,859.9951202,0.311375762,861.205,858.749,2.456,0.450333943,0.003787427,0.486733,0.432664,0.054069,332.0045985,0.115014883,332.271,331.591,0.68,332.7337995,0.122928823,332.979,332.317,0.662,284.6983786,9.721673429,280.3129308,6.433293941,68.41842558,0.51546978
HZF14,2022.6.25,2022.6.29 1:11,90538,23,90561,0.000253972,100.0151801,0.445752319,101.8066488,98.24207066,3.564578163,100.0088839,0.382292225,101.3113371,98.2767612,3.034575937,859.1122757,4.256616846,875.0873035,846.7080396,28.37926392,859.9970167,0.611360872,862.1362998,857.6668723,4.469427502,859.9918127,0.349847763,861.1000496,858.7957055,2.304344022,860.0003198,0.32110946,861.177996,858.804022,2.373974029,0.449774853,0.006042381,0.488148214,0.407853692,0.080294522,332.0958548,0.168995042,332.4686403,331.5463493,0.922291019,332.2033108,0.207287322,332.5960133,331.5720776,1.023935601,284.4585705,9.221384367,280.3245355,6.695845911,69.35215241,0.484218886
HZA07,2022.1.12,2022.1.12 23:21,89759,8,89767,8.91E-05,100.0002979,0.325912857,102.034,98.3049,3.7291,99.99830374,0.216606731,101.333,98.7725,2.5605,859.5505423,2.044975225,870.49,851.431,19.059,860.003282,0.312101594,861.185,858.927,2.258,859.9945633,0.190088017,860.689,859.19,1.499,859.9942979,0.310360233,861.688,858.145,3.543,0.450599581,0.007301212,0.60676,0.4337975,0.1729625,329.1626999,0.116527952,329.6,328.775,0.825,329.61138,0.079235343,329.919,329.39,0.529,282.4264487,9.247359006,279.0905196,6.291207788,65.76448033,0.358652853
HZD08,2022.4.14,2022.4.15 12:22,89635,27,89662,0.000301131,100.0033619,0.457643643,102.112,98.1891,3.9229,99.99921157,0.403644638,101.372,97.8866,3.4854,858.7591062,4.251751144,873.498,843.214,30.284,859.9946391,0.654263414,862.329,856.968,5.361,859.9972615,0.384026682,861.593,858.714,2.879,859.9946972,0.352590543,861.841,858.316,3.525,0.450484504,0.004316278,0.479157,0.424217,0.05494,331.7727631,0.12686705,332.117,331.366,0.751,332.4900751,0.122316436,332.774,332.08,0.694,283.957459,9.586648949,279.7939026,6.481676722,67.01681031,0.432506259
HZC06,2022.3.10,2022.3.12 6:20,89624,14,89638,0.000156184,99.99416478,0.45292588,101.4836367,98.0636412,3.419995499,100.0058454,0.357486186,101.1894869,98.52181919,2.667667754,859.1716566,2.878238907,870.2327975,848.5431735,21.68962401,860.0047941,0.566340299,862.2387986,857.553054,4.685744673,860.0019141,0.332077509,861.245325,858.6421776,2.603147426,860.0047247,0.314240837,861.3996663,858.7841846,2.615481726,0.450392918,0.002172465,0.461095234,0.44226072,0.018834514,331.9937672,0.09714257,332.3071637,331.6704933,0.636670341,332.1673065,0.113611525,332.4451759,331.8014823,0.643693545,283.7118974,9.560617333,279.8781009,6.488476128,67.97273507,0.324511145
HZF15,2022.6.28,2022.6.30 23:47,90460,15,90475,0.000165792,100.0316294,0.502691297,101.542987,98.39590296,3.147084044,100.0580789,0.411733338,101.1920879,98.59986837,2.592219581,859.1829491,5.413350888,875.4665934,846.7350209,28.73157249,859.9942075,0.74087561,862.2115362,857.7254936,4.486042642,859.9984979,0.417567905,861.1611168,858.7015205,2.459596264,859.9987275,0.359148935,861.1835681,858.6723988,2.511169317,0.450134088,0.002662036,0.465640442,0.436878413,0.028762029,332.0809106,0.135067253,332.4046159,331.6776894,0.726926455,331.9862032,0.145022648,332.2626639,331.5545302,0.708133739,284.0515583,9.226976297,279.885868,6.765501322,68.30563998,0.677409714
HZD01,2022.4.2,2022.4.5 14:34,38152,11,38163,0.000288237,100.0414092,0.41045676,101.5620719,98.94616733,2.615904549,100.0706792,0.382913717,101.1214415,98.7885023,2.332939224,859.5126776,4.025964879,872.9849432,851.0538515,21.93109176,860.0101354,0.521578676,861.7634149,858.5551136,3.20830126,859.9945621,0.314291311,860.8220135,858.8648589,1.957154626,859.9961509,0.267562504,860.791896,859.0081954,1.7837006,0.437412888,0.031377873,0.460882078,0.347588456,0.113293622,331.988387,0.167439446,332.4082044,331.4455851,0.962619291,332.4564912,0.261553413,332.8039222,331.8832576,0.920664544,283.9188778,9.785683304,279.6591653,6.776251171,65.82811201,0.371115396
HZE14,2022.6.3,2022.6.3 21:49,68681,71,68752,0.001032697,100.0125356,0.41908322,101.72,98.2664,3.4536,100.0199788,0.270073739,101.268,98.6499,2.6181,858.3695716,4.020021386,871.69,841.449,30.241,859.9957594,0.593537109,861.521,857.028,4.493,859.9942924,0.364486926,861.301,858.77,2.531,859.9961645,0.299094224,861.502,859.075,2.427,0.450133141,0.003200929,0.467055,0.436153,0.030902,332.0541041,0.11090735,332.403,331.621,0.782,332.583079,0.100330203,332.876,332.215,0.661,284.6597201,9.383081025,280.4695023,6.923075552,69.99483029,0.511622755
HZD10,2022.4.18,2022.4.20 3:36,38160,68,38228,0.001778801,100.0357485,0.582738827,102.0920131,98.37351367,3.718499409,100.0359551,0.463516791,101.4711136,98.63501357,2.836100016,858.7968079,5.09484846,872.4043854,845.936528,26.46785738,860.0171776,0.775139843,862.2750925,857.4651869,4.809905671,860.0300148,0.446465164,861.4166151,858.9615769,2.455038244,860.0154949,0.391252353,861.1463749,858.8933286,2.253046249,0.450136808,0.005308852,0.482606183,0.428937033,0.053669149,331.8078457,0.106622192,332.0798271,331.4030915,0.676735691,332.552588,0.116619449,332.8250191,332.1982975,0.626721618,284.4986111,9.813427754,280.4469156,6.895591197,66.15260485,0.504434578
HZF12,2022.6.24,2022.6.24 23:32,59854,5,59859,8.35E-05,99.99412289,0.492765668,101.842,98.228,3.614,99.99988037,0.43260987,101.285,98.2693,3.0157,859.0372652,5.169957614,875.183,844.044,31.139,860.0020073,0.693281345,862.157,857.035,5.122,860.0013875,0.358195729,861.222,858.898,2.324,859.9977109,0.295009653,861.291,858.854,2.437,0.450103748,0.003013266,0.467711,0.434523,0.033188,331.9459258,0.109351353,332.223,331.547,0.676,332.6289538,0.12465347,332.875,332.18,0.695,284.4446501,9.246340796,279.9752528,6.702213121,69.07685648,0.453156053
HZA09,2022.1.15,2022.1.16 0:37,90088,9,90097,9.99E-05,99.99920942,0.317802632,101.661,98.2288,3.4322,100.0195356,0.211914251,101.317,98.4265,2.8905,859.6159715,1.8268129,870.222,851.189,19.033,859.9968321,0.336773912,861.0805,859.001,2.0795,859.9957421,0.242524805,860.662,858.997,1.665,859.9965086,0.299133478,861.69,858.822,2.868,0.450023487,0.003567273,0.502486,0.416441,0.086045,332.1446193,0.092466413,332.457,331.737,0.72,332.528794,0.099062098,332.749,332.072,0.677,282.9675261,9.352797468,279.8579313,6.476080978,66.56093175,0.582524026
HZC16,2022.3.31,2022.4.1 17:51,89833,10,89843,0.000111305,100.0027183,0.464725278,101.8762184,98.06312155,3.813096808,100.0199114,0.386926,101.44592,98.24456246,3.201357582,858.4749704,3.889552558,870.0819283,846.4193482,23.66258012,859.9806403,0.609668912,861.7817833,857.5263033,4.255480015,859.9971331,0.381055836,861.1609172,858.7054649,2.455452334,859.9959207,0.303994782,861.1408921,858.8722631,2.268629053,0.450128162,0.00305115,0.465740224,0.43462747,0.031112755,331.9821141,0.113660601,332.3514925,331.529947,0.821545541,332.6400055,0.145501844,332.8974665,332.1698931,0.727573456,283.6336848,9.543193376,279.7653689,6.720788686,66.83128093,0.406325629
HZC15,2022.3.29,2022.3.31 9:48,82584,46,82630,0.000556699,100.0007312,0.419793921,101.9869814,98.44170077,3.545280588,100.0055483,0.358261548,101.48643,98.42810231,3.058327678,858.0409523,4.193120472,873.3965147,845.4396362,27.95687849,859.9950157,0.620293904,862.1602711,857.3183073,4.841963815,860.0007005,0.36205809,861.3582344,858.8163649,2.541869539,860.0049252,0.282167755,861.2089063,858.9521779,2.256728428,0.450475915,0.003721995,0.469401504,0.434393484,0.03500802,332.0241921,0.128172337,332.4504112,331.5800559,0.870355319,332.5663032,0.11099704,332.8552149,332.2834297,0.571785187,284.0749002,9.577414196,279.7751388,6.089122737,68.31811887,0.336351954
HZD12,2022.4.23,2022.4.25 17:09,90587,10,90597,0.000110379,100.0137072,0.383924991,102.0230033,98.96009283,3.062910477,100.0390757,0.280011722,101.405517,99.02819838,2.377318587,859.312975,3.631280788,875.1491598,848.2558981,26.8932617,860.015234,0.526184734,862.3565228,858.0973841,4.25913868,859.9923267,0.308629514,861.0155393,858.9295998,2.085939568,859.9944627,0.242292572,860.7350356,858.8800215,1.855014073,0.450191203,0.003719743,0.470169159,0.433088318,0.037080841,331.8443033,0.178565819,332.1569528,331.1555948,1.001358025,332.4502919,0.216277787,332.7743845,331.8271532,0.947231365,284.5817262,9.573089801,280.3397715,6.777931791,67.83276688,0.81638049
HZF16,2022.6.30,2022.7.4 13:22,90510,17,90527,0.000187789,100.0096064,0.499093553,101.8333309,98.36754984,3.465781018,100.0231323,0.415032256,101.2932983,98.42157837,2.871719929,859.6099419,4.208735301,875.4829656,849.3896973,26.09326823,860.0094561,0.571886868,862.1074526,857.9014601,4.205992488,859.9987139,0.346366258,861.0125566,858.7532998,2.259256841,860.0078926,0.320626846,861.1413663,858.8477898,2.293576579,0.449144868,0.007727744,0.464973657,0.39483369,0.070139967,332.0931828,0.162640676,332.4573973,331.6059061,0.85149119,332.0059469,0.177742808,332.3259173,331.5016215,0.824295779,284.1957824,9.201491517,279.881304,6.705847938,68.33357743,0.488379102
HZD16,2022.4.29,2022.5.2 20:22,90098,26,90124,0.000288491,100.0341459,0.444120841,101.8024881,98.41155576,3.39093236,100.031568,0.320388396,101.3888247,98.81750392,2.571320801,858.9433887,2.659132406,869.9332151,851.0856964,18.8475187,860.0153102,0.42141731,861.8447573,858.3520723,3.492685045,860.0177339,0.294786273,860.9760151,859.0237911,1.952223947,860.0135242,0.275807525,861.0488798,858.9024334,2.146446385,0.434850679,0.017844866,0.469991752,0.397098652,0.0728931,331.9860016,0.095473493,332.2670268,331.5870143,0.68001245,332.6845131,0.115196951,333.0408855,332.2378621,0.80302339,283.9655956,9.409459471,280.26687,6.008682197,67.61599822,0.764350763
HZD11,2022.4.22,2022.4.23 20:34,61807,32,61839,0.000517473,100.0070113,0.502838101,101.8686601,98.28944063,3.579219423,100.0207559,0.453949038,101.4061018,98.31163131,3.094470501,859.2143073,4.7983328,874.6020172,845.7816538,28.82036341,860.027618,0.720555042,862.4615729,856.9267912,5.53478174,860.016285,0.382516977,861.1850725,858.8762476,2.308824852,860.0188974,0.29608505,861.0211838,858.9306609,2.090522874,0.450148576,0.003419423,0.472723907,0.437497991,0.035225916,331.9142198,0.125428336,332.2274996,331.4019853,0.825514239,332.431509,0.149073705,332.6948594,332.0729957,0.621863678,284.4542681,9.610401846,280.3194125,6.509100024,69.56040334,0.603453152
HZF17,2022.7.5,2022.7.6 10:16,17655,5,17660,0.000283126,100.0000962,0.548840554,101.604,98.0904,3.5136,100.1050564,0.432388234,101.233,98.2993,2.9337,859.1373163,4.822494325,873.202,846.665,26.537,859.9811159,0.590298058,861.733,858.258,3.475,859.9619156,0.335479734,860.882,859.119,1.763,859.9477353,0.385900813,861.281,858.786,2.495,0.450187213,0.00390512,0.476928,0.436016,0.040912,332.2065129,0.115844091,332.533,331.872,0.661,332.2036439,0.122785411,332.462,331.906,0.556,284.6655168,9.303549242,280.6422244,6.900372109,69.8992768,0.336356707
HZC01,2022.3.4,2022.3.5 1:36,89775,3,89778,3.34E-05,100.0005282,0.338401625,101.754,97.8472,3.9068,100.00074,0.245159842,101.325,98.5903,2.7347,859.433725,2.220521964,872.325,849.109,23.216,859.9992346,0.368330993,861.706,858.451,3.255,860.00183,0.247598477,860.913,859.173,1.74,860.0022255,0.30898297,861.688,858.226,3.462,0.450051057,0.002474332,0.465444,0.4353615,0.0300825,331.8941717,0.086661997,332.145,331.444,0.701,332.5162748,0.089122235,332.798,332.097,0.701,283.8714528,9.557559508,279.8897207,6.602773337,67.31679408,0.356409134
HZF04,2022.6.13,2022.6.14 2:14,90374,81,90455,0.000895473,99.99489368,0.427992182,101.875,97.9138,3.9612,99.99403966,0.403235352,101.241,97.8973,3.3437,858.6139264,3.698697378,874.815,844.52,30.295,859.998368,0.61181324,862.619,857.107,5.512,859.9986864,0.351723575,861.506,858.614,2.892,860.0012221,0.30432272,861.243,858.552,2.691,0.45019081,0.003962685,0.479039,0.428747,0.050292,332.1584525,0.136605038,332.536,331.626,0.91,332.2914561,0.184324672,332.812,331.728,1.084,284.7415477,9.274619436,280.3642155,6.86509575,69.10095386,0.60804275
HZD09,2022.4.16,2022.4.19 2:40,89389,89,89478,0.000994658,99.99224742,0.502418094,101.8289984,98.04212343,3.786874961,100.0069097,0.448882933,101.5093119,98.15153682,3.357775055,858.965381,4.757453268,874.8892715,843.8036598,31.0856117,860.0032571,0.736255361,862.5328227,857.1007147,5.43210806,860.0059007,0.410075218,861.435635,858.3670378,3.068597197,860.0037952,0.352592259,861.3048147,858.6512223,2.653592369,0.450320319,0.003825962,0.471697418,0.434904732,0.036792686,331.862074,0.107645248,332.21266,331.5048549,0.707805036,332.5715804,0.149074906,332.8398292,332.1156978,0.724131395,284.1336003,9.721530595,280.2740771,6.784641915,67.71362612,0.539369846
HZF02,2022.6.7,2022.6.8 10:49,52554,5,52559,9.51E-05,100.0198604,0.518216806,101.8134767,98.26321483,3.55026189,100.0546292,0.475293247,101.3497937,98.34056355,3.009230164,859.1675593,4.368130938,871.6604723,845.8404297,25.82004258,859.9966126,0.640472644,862.0279174,857.4268957,4.601021614,859.9941593,0.338917835,861.217761,858.9454965,2.272264427,859.9951342,0.313711331,861.1925525,858.9154676,2.277084876,0.450265984,0.00516736,0.474185472,0.429922718,0.044262753,332.1622646,0.175397242,332.5747456,331.7268144,0.847931163,332.1440874,0.214858406,332.568605,331.681405,0.887200042,284.1676698,9.517697797,279.7023014,6.916085999,67.57722271,0.887613477
HZC17,2022.4.1,2022.4.2 14:27,74778,9,74787,0.000120342,100.004941,0.344616369,101.1046785,98.59091103,2.513767512,100.0059333,0.283030959,100.8705122,98.35315833,2.517353912,858.6545386,3.37387705,868.6577234,848.2612345,20.39648883,859.998766,0.530046823,861.6178803,857.9263103,3.691570032,860.0031656,0.328175358,861.031255,858.8974279,2.133827136,860.0018768,0.269016215,861.067887,859.0998093,1.968077674,0.450150766,0.002551969,0.461665388,0.439443554,0.022221834,332.0531892,0.082625517,332.3190155,331.7796874,0.539328159,332.7756283,0.099636658,333.0594479,332.4776674,0.581780483,283.9920371,9.623504123,280.1514603,6.349358752,66.49143747,0.334204725
HZF13,2022.6.24,2022.6.25 5:31,47258,5,47263,0.000105791,100.0021235,0.33606931,101.863,98.7368,3.1262,100.0243609,0.285677926,101.313,98.3576,2.9554,859.0527433,4.195502886,875.646,841.41,34.236,860.0057004,0.620087889,862.046,856.71,5.336,860.0143857,0.354209081,861.745,859.209,2.536,860.0119412,0.279439981,861.332,858.957,2.375,0.450160531,0.003020766,0.463468,0.434824,0.028644,331.9992316,0.09669212,332.203,331.613,0.59,332.6362564,0.095510883,332.841,332.244,0.597,283.9632287,9.242081387,279.6070311,6.714129707,69.30674365,0.415857019
HZD14,2022.4.27,2022.4.28 7:36,90325,18,90343,0.000199241,100.0153641,0.338807276,102.2485015,99.02120701,3.227294537,100.0251934,0.27231506,101.4213663,98.79441835,2.626947927,859.3458414,3.370053557,874.5915791,844.6158022,29.97577694,859.9994467,0.502903329,862.3541246,857.3192561,5.034868557,860.0009682,0.267835712,861.1877638,858.8356441,2.352119655,860.0020822,0.206319557,860.9273353,858.8639636,2.063371728,0.450123023,0.002220726,0.462136251,0.439928471,0.022207779,331.8873521,0.117610224,332.1808494,331.3534703,0.827379044,332.6273545,0.144149177,332.9302937,332.1852161,0.745077549,283.6211584,9.46545111,279.0245272,6.459879501,65.6580418,1.074417637
HZB03,2022.2.17,2022.2.19 18:45,41745,22,41767,0.000526732,99.99475105,0.553267751,101.893564,97.69337651,4.200187526,99.99949091,0.412368992,101.3629224,98.49169268,2.871229677,859.0117804,3.12222783,868.4208222,847.6076956,20.81312661,859.9990668,0.530866191,861.7907291,857.8244467,3.966282424,860.0106285,0.346807083,860.9088965,858.8433922,2.065504226,860.0111062,0.366834527,861.4623829,858.9045395,2.557843369,0.450426236,0.003601808,0.467808555,0.436325033,0.031483522,331.9597754,0.095899893,332.2112602,331.6254837,0.58577645,332.1219709,0.093364768,332.3520803,331.8382262,0.513854095,282.4726361,9.462225576,279.2017895,5.922436924,65.09342541,0.403188343
HZB08,2022.2.26,2022.2.26 18:27,45426,14,45440,0.000308099,99.99785267,0.480367386,102.026,97.8979,4.1281,100.0067157,0.338407661,101.348,98.6351,2.7129,859.4107411,2.800001985,871.239,850.985,20.254,860.0047684,0.510001865,862.435,858.217,4.218,859.9900909,0.314414315,861.032,858.936,2.096,859.9918538,0.374300087,861.618,858.644,2.974,0.450092362,0.003313139,0.464599,0.427852,0.036747,331.9530763,0.108973076,332.255,331.593,0.662,332.2704361,0.094983801,332.487,331.957,0.53,283.5787536,9.503227708,279.6078061,6.570524184,66.55855485,0.353422689
HZC08,2022.3.17,2022.3.18 4:28,87704,33,87737,0.000376124,100.0108878,0.298473625,101.864,98.9845,2.8795,100.0198367,0.217432241,101.32,99.1979,2.1221,859.4076865,2.056918261,869.935,852.421,17.514,860.0045835,0.377815142,862.222,858.431,3.791,860.0075795,0.230202496,860.96,858.912,2.048,860.002107,0.306647015,861.997,858.676,3.321,0.450295226,0.003667114,0.4811,0.43121,0.04989,332.0412202,0.104445577,332.423,331.677,0.746,332.4264227,0.119960583,332.723,332.02,0.703,283.7535755,9.578881908,280.0830971,6.337338536,67.24119891,0.507637511
HZC02,2022.3.5,2022.3.9 2:28,89734,5,89739,5.57E-05,100.0294171,0.403293982,102.0244688,98.57764804,3.446820796,100.0548804,0.263990935,101.4716831,99.35805841,2.113624656,859.5177248,2.563673996,870.4532648,849.0614263,21.39183846,860.1310783,0.785033654,864.7770128,858.2665242,6.510488606,860.2123439,0.992505212,867.1681601,859.0783918,8.089768284,860.4831713,2.360156043,875.2440602,858.4611361,16.78292406,0.432757663,0.064646985,0.464161436,0.149409366,0.314752069,331.8852563,0.161751053,332.211605,331.3275408,0.884064186,332.4815839,0.222935687,332.8018532,331.782924,1.018929117,283.6912893,9.636511072,279.7655426,6.769306948,66.17729632,0.641047364
HZE12,2022.5.30,2022.5.31 13:04,90163,17,90180,0.000188512,99.99950738,0.478664791,101.8159496,98.30876466,3.507184955,100.0022297,0.416805199,101.2498136,98.30755172,2.942261898,859.3294475,4.172972961,873.4736922,844.422602,29.05109013,859.9861986,0.643294442,862.1330608,856.9263179,5.206742959,859.9904232,0.385802584,861.3913755,858.6716997,2.719675848,859.9867773,0.331726892,861.1519451,858.5715961,2.580348947,0.450197906,0.003857399,0.468171596,0.432315005,0.035856592,332.1056601,0.14713732,332.5535416,331.6074084,0.946133245,332.7050442,0.142856656,333.1053867,332.294665,0.810721712,284.5386838,9.572628816,280.2152755,6.906767754,68.01049795,0.52980325
HZB04,2022.2.19,2022.2.20 6:15,89618,38,89656,0.000423842,100.0126735,0.357215557,101.645,98.7529,2.8921,100.022466,0.234213089,101.31,99.2216,2.0884,859.5673194,2.154994456,871.551,852.168,19.383,859.9949573,0.327150588,861.775,858.878,2.897,859.9997969,0.19383243,860.613,859.16,1.453,859.9964451,0.285751265,861.62,858.892,2.728,0.450230057,0.003294223,0.479184,0.435235,0.043949,331.9624529,0.088020166,332.319,331.533,0.786,332.1957691,0.101523446,332.438,331.703,0.735,282.9193844,9.512083706,279.4618249,6.125705186,65.84265199,0.408842597
HZE11,2022.5.30,2022.5.30 17:32,54226,12,54238,0.000221247,99.997717,0.342402038,101.681,98.2545,3.4265,100.0378905,0.293662646,101.301,98.6277,2.6733,858.7519144,3.873009795,873.209,844.238,28.971,860.0150408,0.560966842,862.168,856.995,5.173,860.0079239,0.336959385,861.33,858.6,2.73,860.0096816,0.280272254,861.36,858.789,2.571,0.450146118,0.003044817,0.468745,0.43636,0.032385,332.0679752,0.115390055,332.372,331.592,0.78,332.7069986,0.119870064,333.005,332.269,0.736,285.0230899,9.498293992,280.8194316,6.909174331,68.53875617,1.107759478
HZE05,2022.5.13,2022.5.14 0:47,97885,53,97938,0.000541159,99.99693334,0.503647869,102.107,97.8235,4.2835,100.0020288,0.430174248,101.422,98.1673,3.2547,858.7515835,5.314544006,875.576,841.727,33.849,860.0129489,0.747098694,862.494,856.83,5.664,860.0047515,0.418610232,861.533,858.436,3.097,860.0068452,0.378413568,861.854,858.567,3.287,0.449961148,0.00490785,0.477278,0.403867,0.073411,332.005004,0.163798404,332.614,331.445,1.169,332.6934615,0.205538291,333.155,332.081,1.074,284.7001802,9.601554043,280.224216,6.281546187,68.76043838,0.707041207
HZD03,2022.4.5,2022.4.7 11:19,89597,54,89651,0.000602336,100.0120165,0.495478393,102.2283905,98.14218537,4.086205106,99.99375783,0.45297317,101.3679272,97.94145018,3.426477033,859.2866944,4.430759918,875.0867278,844.7203212,30.36640665,859.999014,0.681074753,862.3215959,857.1409295,5.180666362,859.9986287,0.398711142,861.6923429,858.7810469,2.911295981,859.9984338,0.30135956,861.4896978,858.9879984,2.501699401,0.450138305,0.003708952,0.474546027,0.425880917,0.048665111,332.1366354,0.12264562,332.4983096,331.6350712,0.863238447,332.4348686,0.159281095,332.6892837,331.9032465,0.7860372,283.6358955,9.590832292,280.1499615,6.830789179,66.65477503,0.423639729
HZG16,2022.7.13,2022.7.15 5:58,89314,20,89334,0.000223879,100.0093349,0.323774468,101.4286333,98.62246526,2.806167992,100.1315792,0.271272169,101.4250878,98.99676751,2.428320281,859.5889372,1.878784739,868.3599228,852.1249546,16.23496824,859.9974932,0.343716236,861.6343468,858.6523176,2.98202925,859.9986048,0.218000396,860.8143717,858.9718755,1.842496239,859.9964293,0.276991298,861.0715174,858.7367927,2.334724786,0.450123426,0.003244949,0.470063854,0.430590294,0.039473559,332.0009687,0.204143803,332.5105019,331.5213693,0.989132615,331.9328235,0.254721112,332.4278126,331.3710779,1.056734726,284.433156,9.259603947,279.8048861,6.681857789,68.5774506,1.020508912
HZG17,2022.7.18,2022.7.19 19:08,89017,9,89026,0.000101094,100.0189231,0.406023605,101.8568206,98.30904704,3.54777357,100.1653537,0.381625301,101.5905539,98.78322426,2.807329668,859.6032956,2.586666122,870.1441948,851.1706356,18.97355925,859.9985794,0.482893764,861.7846194,857.827907,3.956712421,860.0053444,0.33311925,861.4331743,859.0466871,2.386487184,860.0002431,0.340908046,861.2541503,858.7483357,2.505814616,0.449817302,0.004437989,0.470314971,0.409925181,0.06038979,332.1599535,0.143314722,332.5313515,331.6522936,0.879057893,332.2407394,0.210811823,332.5923983,331.6539703,0.938428032,284.5467359,9.275648083,280.5394103,6.556642737,69.53357848,1.078841337
HZA05,2022.1.6,2022.1.8 8:20,89585,3,89588,3.35E-05,100.0176195,0.3710817,101.9807005,98.74025553,3.240444944,100.0308033,0.27961139,101.5523167,98.8993111,2.653005621,859.6857688,2.21209123,870.6472368,853.3787297,17.26850708,860.0170741,0.37298454,861.1977,858.9816485,2.216051569,860.0144109,0.262562625,860.9541564,859.2152841,1.738872371,859.9954682,0.38954405,861.7758247,858.2873597,3.488464973,0.413286522,0.052559992,0.46913519,0.276880219,0.192254971,328.9280937,0.164033657,329.2726661,328.4174461,0.855220029,329.0794116,0.182627012,329.3629587,328.5652432,0.79771552,282.5413153,9.396693859,278.9032972,6.494610055,69.45985149,0.873812832
HZA02,2022.1.5,2022.1.7 0:16,89709,15,89724,0.000167179,100.0014714,0.385505694,101.8610776,98.21515753,3.645920104,100.0153694,0.288360009,101.3971706,98.23317737,3.163993207,859.8487344,1.899411663,870.2708025,851.6745973,18.59620524,859.989011,0.254775805,860.8531922,859.2145081,1.63868412,860.0015016,0.210371961,860.8179233,859.291176,1.526747314,860.0041023,0.342587472,861.8111065,858.5286191,3.282487406,0.449791695,0.003791075,0.471972595,0.392827559,0.079145037,329.0699473,0.096377369,329.3601309,328.7043646,0.655766228,329.0799401,0.096878008,329.2758493,328.66925,0.60659926,283.0000392,9.530625648,278.9578788,6.342140016,69.50098203,1.052127414
HZB02,2022.2.16,2022.2.16 17:12,44241,23,44264,0.00051961,100.0063495,0.440112434,101.721,97.8418,3.8792,99.99543355,0.321795702,101.399,98.5573,2.8417,859.2826354,2.892511152,872.573,847.969,24.604,860.0013307,0.502962463,861.828,857.319,4.509,859.9942033,0.329339999,861.074,858.664,2.41,859.9957238,0.341326144,861.668,858.611,3.057,0.450141332,0.00266453,0.465428,0.441181,0.024247,331.9917523,0.104705857,332.276,331.645,0.631,332.1917149,0.081076539,332.352,331.879,0.473,282.9428179,9.411987021,279.2401499,6.197131524,65.28770782,0.32559771
HZD05,2022.4.8,2022.4.9 18:57,89595,34,89629,0.000379342,100.0175765,0.29894723,101.5798236,99.29057862,2.289244985,100.0428917,0.232804908,101.3638273,99.62039597,1.743431292,858.9389011,3.05528031,871.4590228,851.065883,20.3931398,859.9930252,0.423107788,861.7243724,858.5575748,3.166797588,859.9962984,0.267853855,860.9434297,859.1021258,1.841303819,859.9989166,0.265248875,861.022443,859.1271668,1.895276216,0.44953797,0.00652021,0.480146677,0.413047511,0.067099165,332.110665,0.115400773,332.4688019,331.6208503,0.847951623,332.5653644,0.20032,332.8454371,331.9084817,0.936955383,284.4671807,9.58740049,280.3398996,6.80937957,68.13656905,0.515532778
